id_rete,input_json,file,titolo_rete,regione,provincia,nome_soggetto,tipo_dettaglio,macro_tipologia,ruolo_proponente,ruolo_attore,ruolo_firmatario,ruolo_testo,comune_soggetto,stato_osservazione,fonte_territorializzazione
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Conferenza Territoriale Sociale e Sanitaria Metropolitana di Bologna (CTSSM,"Ambiti della programmazione sociale e socio-sanitari (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Altro,0,1,0,attore,Bologna,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,CASA delle donne per non subire violenza,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,1,attore|firmatario,Bologna,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,MondoDonna,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,0,attore,Bologna,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,PerLeDonne,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,0,attore,Imola,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Ravenna,SOS Donna,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,0,attore,Faenza,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Trama di Terre,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,1,attore|firmatario,Imola,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,UDI,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,1,attore|firmatario,Bologna,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Bologna,Comuni,Enti territoriali / servizi comunali,1,1,1,attore|firmatario|soggetto_proponente,Bologna,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Imola,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Imola,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di San Lazzaro di Savena,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,San Lazzaro di Savena,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,ASP Città di Bologna,Servizi sociali comunali,Enti territoriali / servizi comunali,0,1,0,attore,Bologna,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Consorzio Servizi Sociali di Imola,Servizi sociali comunali,Enti territoriali / servizi comunali,0,1,0,attore,Imola,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Nuovo Circondario Imolese,Enti territoriali sovracomunali,Enti territoriali sovracomunali,0,1,0,attore,nan,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Unione Reno Galliera,Enti territoriali sovracomunali,Enti territoriali sovracomunali,0,1,0,attore,nan,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Unione Terre d'Acqua,Enti territoriali sovracomunali,Enti territoriali sovracomunali,0,1,0,attore,nan,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,"Unione dei Comuni Valli del Reno, Lavino e Samoggia",Enti territoriali sovracomunali,Enti territoriali sovracomunali,0,1,0,attore,nan,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Unione dei Comuni dell'Appennino bolognese,Enti territoriali sovracomunali,Enti territoriali sovracomunali,0,1,0,attore,nan,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comando provinciale dei Carabinieri di Bologna,Carabinieri/Polizia/altre forze dell'ordine,Giustizia e forze dell'ordine,0,1,0,attore,Bologna,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Prefettura di Bologna,Prefettura,Giustizia e forze dell'ordine,0,1,0,attore,Bologna,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Procura presso il Tribunale dei minori di Bologna,Procura Minorile/Tribunale minorile,Giustizia e forze dell'ordine,0,1,0,attore,Bologna,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Procura della Repubblica presso il Tribunale di Bologna,Procura Ordinaria/Tribunale/Corte d'appello,Giustizia e forze dell'ordine,0,1,0,attore,Bologna,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Questura di Bologna,Questura,Giustizia e forze dell'ordine,0,1,0,attore,Bologna,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Città metropolitana di Bologna,Province/Città metropolitane,Province/Città metropolitane,1,1,1,attore|firmatario|soggetto_proponente,Bologna,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Provincia di Bologna,Province/Città metropolitane,Province/Città metropolitane,0,1,0,attore,Bologna,valido_localizzato,json
08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO,Emilia-Romagna,Bologna,Azienda USL di Bologna,ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,0,1,0,attore,Bologna,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,AIPI,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo,0,1,1,attore|firmatario,Bologna,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,Associazione MondoDonna,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,1,attore|firmatario,Bologna,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Ravenna,Associazione SOS Donna,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,1,attore|firmatario,Faenza,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,nan,nan,Per Le Donne - Imola,CAV/Centri Antiviolenza,CAV e Case Rifugio,0,1,1,attore|firmatario,nan,valido_non_localizzato,none
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Alto Reno Terme,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Alto Reno Terme,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Anzola dell'Emilia,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Anzola dell'Emilia,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Argelato,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Argelato,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Baricella,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Baricella,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Bentivoglio,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Bentivoglio,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Borgo Tossignano,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Borgo Tossignano,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Budrio,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Budrio,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Calderara di Reno,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Calderara di Reno,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Camugnano,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Camugnano,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Casalecchio di Reno,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Casalecchio di Reno,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Casalfiumanese,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Casalfiumanese,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Castel Guelfo di Bologna,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Castel Guelfo di Bologna,valido_localizzato,json
08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,all_risultati_enriched_2.4.json,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO,Emilia-Romagna,Bologna,Comune di Castel Maggiore,Comuni,Enti territoriali / servizi comunali,0,1,1,attore|firmatario,Castel Maggiore,valido_localizzato,json
