file,categoria,estratto
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).json,consorzi,Servizi Sociali Dell
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.json,regioni,Hehiamata El Pradetio Piao Regionale
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.json,regioni,Lombardia
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.json,comuni,Palazzolo Sull
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.json,associazioni,Alla Rete Tertitoriale Promuovendo Azioni Di
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.json,associazioni,Betel
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.json,associazioni,Beti
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.json,associazioni,Cerchio Degli Uomini
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.json,associazioni,Club Aps
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.json,associazioni,Club Aps Di Palazzolo
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.json,associazioni,Di Daphne Di Iseo
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.json,associazioni,Impegna A
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.json,associazioni,Missione Onlus
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.json,associazioni,Unite Casa Rifugio Casa Di Daphne
03_2406_rta_03_240925150245_4166---ProtocolloReteARIAPalazzolo.json,associazioni,Unite Di Passirano
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Bd
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Bi Bergamo Allegato Tecnico Linee Guida Premessa In Attesa Che If Piano Regionale Quadriennale Previsto Dall
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Concorre Alla Programmazione Regionale
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,De Bergamo
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,De Bergamo U
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Df Bergamo Per Quanto Riguarda La Programmazione
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Di Berg Aac Nel
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Di Berg Ame Art
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Di Bergamey D
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Di Bergamg
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Di Bergamo
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Di Bergamo Asl Di Bergamo Azienda Osp
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Di Bergamo La Provincia Assume Un Ruolo Fondamentale In Merito Alla Divulgazione
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Di Bergamo Un Gruppo Di Lavoro Interistituzionale Contro La Violenza Sulle Donne
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Dl Bergamo Imiziative In Merito Ai Temi Del Maltrattamento Alle Donne
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Dt Bergamo
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,province,Dt Bergamo Informazione
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,comuni,Treviglio
03_2406_rta_03_240926114940_4166---ProtocollodiintesaeAllegatoTecnico_SOTTOSCRITTO.json,comuni,Una Formazione Continua
03_2406_rta_03_240926122051_4166---Protocollomonz.json,regioni,Lombardia
03_2406_rta_03_240926122051_4166---Protocollomonz.json,province,Di Monza E Brianza E Dalla Rete Artemide
03_2406_rta_03_240926122051_4166---Protocollomonz.json,province,Di Monza E Brianza L
03_2406_rta_03_240926122051_4166---Protocollomonz.json,province,Di Monza E Brianza Organizzazioni Sindacali
03_2406_rta_03_240926122051_4166---Protocollomonz.json,province,Di Monza E Brianza Prefettura - Ufficio Territoriale Del Governo Di Monza E Della Brianza
03_2406_rta_03_240926122051_4166---Protocollomonz.json,province,Di Monza E Della Brianza
03_2406_rta_03_240926122051_4166---Protocollomonz.json,province,Di Monza E Della Brianza Agenzia Per La Formazione
03_2406_rta_03_240926122051_4166---Protocollomonz.json,province,Di Monza E Della Brianza Consigliera Di Parita
03_2406_rta_03_240926122051_4166---Protocollomonz.json,province,Di Monza E Della Brianza Croce Rossa Italiana - Comitato Di Monza Fondazione Irccs San Gerardo Dei Tintori - Monza Istituto Di Ricerca E Cura A Carattere Scientifico Guardia Di Finanza - Comando Provinciale Istituti Clinic
03_2406_rta_03_240926122051_4166---Protocollomonz.json,province,Di Monza E Della Brianza Impegnati A Contrastare La Violenza Sulle Donne E Con La Firma Di Tale Protocollo É Stata Costituita La Rete Interistituzionale Artemide A Sostegno Delle Donne Vittime Di Maltrattamento
03_2406_rta_03_240926122051_4166---Protocollomonz.json,province,Di Monza E Della Brianza La Consigliera Di Parita
03_2406_rta_03_240926122051_4166---Protocollomonz.json,province,Di Monza E Della Brianza La Provincia Si Impegna A
03_2406_rta_03_240926122051_4166---Protocollomonz.json,province,Di Monza E Della Brianza Questura Di Monza- Polizia Di Stato Con La Sottoscrizione Del Presente Protocollo Si Impegnano Come Segue
03_2406_rta_03_240926122051_4166---Protocollomonz.json,province,Di Monza E Della Brianza Si Impegnano A
03_2406_rta_03_240926122051_4166---Protocollomonz.json,province,Di Monza E Della Brianza Sul Tema Del Contrasto Della Violenza Di Genere
03_2406_rta_03_240926122051_4166---Protocollomonz.json,comuni,Brugherio
03_2406_rta_03_240926122051_4166---Protocollomonz.json,comuni,Monza Agenzia Di Tutela Della Salute
03_2406_rta_03_240926122051_4166---Protocollomonz.json,comuni,Monza Ambito Territoriale Di Seregno Ambito Territoriale Di Vimercate Associazione Mittatron - Centro Antiviolenza Associazione Telefono Donna - Centro Antiviolenza Associazione White Mathilda - Centro Antiviolenza Azienda Socio Sanitaria Territoriale
03_2406_rta_03_240926122051_4166---Protocollomonz.json,comuni,Monza Garantisce Che Il Trattamento Dei Suoi Dati Personali Si Svolge Nel Rispetto Dei Diritti E Delle Liberta
03_2406_rta_03_240926122051_4166---Protocollomonz.json,comuni,Monza Ha Nominato
03_2406_rta_03_240926122051_4166---Protocollomonz.json,comuni,Monza Introduzione La Violenza Degli Uomini Sulle Donne
03_2406_rta_03_240926122051_4166---Protocollomonz.json,comuni,Monza Nello Specifico La Cabina Di Regia Esercita Le Seguenti Funzioni
03_2406_rta_03_240926122051_4166---Protocollomonz.json,comuni,Monza Premessa La Strada Da Percorrere Per Arrivare Alla Parita Di Genere - Lo Sappiamo - É Ancora Lunga
03_2406_rta_03_240926122051_4166---Protocollomonz.json,comuni,Monza Protocollo D
03_2406_rta_03_240926122051_4166---Protocollomonz.json,comuni,Monza Tratta I Dati Personali Da Lei Forniti E Liberamente Comunicati
03_2406_rta_03_240926122051_4166---Protocollomonz.json,comuni,N Monza
03_2406_rta_03_240926122051_4166---Protocollomonz.json,comuni,Os
03_2406_rta_03_240926122051_4166---Protocollomonz.json,comuni,Villasanta
03_2406_rta_03_240926122051_4166---Protocollomonz.json,associazioni,Donna
03_2406_rta_03_240926122051_4166---Protocollomonz.json,associazioni,Mathilda
03_2406_rta_03_240926122051_4166---Protocollomonz.json,associazioni,Mittatron
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,regioni,Lombardia Con La Legge Regionale Lombardia
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,regioni,Lombardia Il Progetto
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,regioni,Lombardia Un Accordo Di Collaborazione Ai Sensi Della D
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,comuni,Corsico In Qualita Di Ente Capofila Del Ppano Di Zona Del Distretto
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,comuni,Pieve Emanuele In Qualita Di Ente Capofila Del Piano Di Zona Del
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,comuni,Rozzano
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,associazioni,Di Arianna
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,associazioni,Di Arianna Ed
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,associazioni,Di Corsico
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,associazioni,Di Ms
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,associazioni,Donne Trezzano Sul Naviglio Onlus
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,associazioni,Ed
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,associazioni,Filo Di Arianna Di Rozzano
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,associazioni,Insieme Contro La
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,associazioni,Insieme Contro La Violenza
03_2406_rta_03_240926122707_4166---ProtocolloReteAntiviolenzaconfirme.json,associazioni,Nazionale D
03_2406_rta_03_240926123135_4166---ProtocollodiRete.json,regioni,Lombardia Ha Ritenuto Meritevole Di Approvazione Il Progetto Sperimentale Per Il Contrasto Al Fenomeno Della Violenza Sulle Donne Presentato Dal Comune Di Darfo Boario Terme
03_2406_rta_03_240926123135_4166---ProtocollodiRete.json,province,Che Dal
03_2406_rta_03_240926123135_4166---ProtocollodiRete.json,comuni,Darfo Boario Terme
03_2406_rta_03_240926123135_4166---ProtocollodiRete.json,associazioni,Comuni
03_2406_rta_03_240926123135_4166---ProtocollodiRete.json,associazioni,Delle Donne Di Brescia
03_2406_rta_03_240926123135_4166---ProtocollodiRete.json,associazioni,Donne In Rete Contro La Violenza D
03_2406_rta_03_240926123135_4166---ProtocollodiRete.json,associazioni,Ed Assistenza
03_2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1).json,regioni,Lombardia
03_2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1).json,province,Di Brescia Hanno Sottoscritto Con Ex Asl Di Brescia Un Protocollo Per L'Accoglienza E La Presa In Carico Delle Donne Vittime Di Violenza
03_2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1).json,province,Di Brescia I
03_2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1).json,comuni,Desenzano De
03_2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1).json,associazioni,Comuni Italiani A
03_2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1).json,associazioni,Donna A Donna Di Salo
03_2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1).json,associazioni,Donne In Rete Contro La Violenza D
03_2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1).json,associazioni,Iniziative Informative
03_2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1).json,associazioni,Le Eventuali Progettazionl Di
03_2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1).json,associazioni,Oltre Onlus D
03_2406_rta_03_240926124415_4166---PROTOCOLLODIrete2020-2023_rev2confirmescan(1).json,associazioni,Onlus Di Desenzano Del Garda
03_2406_rta_03_240926144324_4166---Protocollodiintesa.json,regioni,Lombardia
03_2406_rta_03_240926144324_4166---Protocollodiintesa.json,comuni,Rho
03_2406_rta_03_240926144324_4166---Protocollodiintesa.json,associazioni,Di Bollate
03_2406_rta_03_240926144324_4166---Protocollodiintesa.json,associazioni,Di Pane
03_2406_rta_03_240926144324_4166---Protocollodiintesa.json,associazioni,Di Rho
03_2406_rta_03_240926144324_4166---Protocollodiintesa.json,associazioni,Lavoratori Italiani
03_2406_rta_03_240926144324_4166---Protocollodiintesa.json,associazioni,Luna
03_2406_rta_03_240926144324_4166---Protocollodiintesa.json,associazioni,Rota
03_2406_rta_03_240926144324_4166---Protocollodiintesa.json,associazioni,Rotonda
03_2406_rta_03_240926144324_4166---Protocollodiintesa.json,associazioni,White Mathilda
04_2406_Test_rta_04_240620112214_4166---pippo.json,regioni,Che Compila
04_2406_rta_41_240913121642_4166---ProtocolloReteCittadinaAntiviolenza.json,province,Autonoma Di Bolzano Alto Adige - Assessorato Alla Famiglia
04_2406_rta_41_240913121642_4166---ProtocolloReteCittadinaAntiviolenza.json,province,Autonoma Di Bolzano Alto Adige - Intendenza Scolastica Italiana Autonome Provinz Bozen
04_2406_rta_41_240913121642_4166---ProtocolloReteCittadinaAntiviolenza.json,province,Autonoma Di Bolzano Alto Adige - Intendenza Scolastica Tedesca Autonome Provinz Bozen Stidtirol - Deutsches Schulamt Azienda Sanitaria Dell
04_2406_rta_41_240913121642_4166---ProtocolloReteCittadinaAntiviolenza.json,province,Autonoma Di Bolzano Kinder- Und Jugend-Anwaltschaft Des Sutdtiroler Landtages Assb - Azienda Servizi Sociali Di Bolzano Bsb - Betrieb Fur Sozialdienste Bozen Ass
04_2406_rta_41_240913121642_4166---ProtocolloReteCittadinaAntiviolenza.json,comuni,Bolzano É L
04_2406_rta_41_240913121642_4166---ProtocolloReteCittadinaAntiviolenza.json,associazioni,Degli Alloggi Protetti
04_2406_rta_41_240913121642_4166---ProtocolloReteCittadinaAntiviolenza.json,associazioni,Gea
04_2406_rta_41_240913121642_4166---ProtocolloReteCittadinaAntiviolenza.json,associazioni,Nissa
04_2406_rta_41_240913121642_4166---ProtocolloReteCittadinaAntiviolenza.json,associazioni,Strada
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,Al Monitoraggio Del Servizio Centro Uomini Autori Di Violenza
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,All
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,At Trento
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,Augohohia Ai Trento Si Impegna A
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,Autonoma Di Trento E Commissariato Del Governo Per La Provincia Di Trento E Procura Della Repubblica Di Trento E Procura Della Repubblica Di Rovereto E Questura Di Trento E Comando Provinciale Dei Carabinieri Di Trento
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,Autonoma Di Trento E Forze Dell
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,Autonoma Di Trento Il Presidente Se Il Commissariato Del Governo Per La Provincia Di Trento
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,Autonoma Di Trento La -Funzione Di Prevenire E Contrastare La Violenza Contro Le Donne E
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,Di Trento
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,Di Trento Attraverso Un Sistema Di Raccolta Dati Condiviso Con I
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,Di Trento Tra Provincia Autonoma Di Trento Commissariato Del Governo Per La Provincia Di Trento Procura Della Repubblica Di Trento Procura Della Repubblica Di Rovereto Questura Di Trento Comando Provinciale Dei Carabinieri Di Trento Consorzio Dei Comuni Trentini Azienda Proyinciale Per I Servizi Sanitari Universita Di Trento Federazione Trentina Della Cooperazione Fondazione Bruno Kessler -Premesso Che In Bs
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,I Dati Sulle Denunce
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,I Dati Sulle Denunce E Sull
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,Il Gruppo Interistituzionale Previsto Dall
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,La Cabina Di Regia
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,province,Tramite Le Forze Dell
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,consorzi,Dei Comuni Trentini Azienda Proyinciale Per I Servizi Sanitari Universita Di Trento Federazione Trentina Della Cooperazione Fondazione Bruno Kessler -Premesso Che In Bs
04_2406_rta_42_250603130520_4166---Protocollod'Intesafirmato22febbraio2024.json,consorzi,Dei Comuni Trentini Il Presidente Paride Gianmoena L
04_2406_rta_42_250603144940_4166---Comitatoperlatuteladelledonnevittimediviolenza.json,province,Autonoma Di Trento Reg
04_2406_rta_42_250603144940_4166---Comitatoperlatuteladelledonnevittimediviolenza.json,province,Competenti Per Le Politiche Di Pari Opportunita E Per Le Politiche Sociali
04_2406_rta_42_250603144940_4166---Comitatoperlatuteladelledonnevittimediviolenza.json,province,Di Trento
04_2406_rta_42_250603144940_4166---Comitatoperlatuteladelledonnevittimediviolenza.json,province,Istituisca
04_2406_rta_42_250603144940_4166---Comitatoperlatuteladelledonnevittimediviolenza.json,comuni,Rovereto
04_2406_rta_42_250603144940_4166---Comitatoperlatuteladelledonnevittimediviolenza.json,comuni,Trento
04_2406_rta_42_250603144940_4166---Comitatoperlatuteladelledonnevittimediviolenza.json,associazioni,Accoglienza
04_2406_rta_42_250603144940_4166---Comitatoperlatuteladelledonnevittimediviolenza.json,associazioni,Accoglienza Stranieri
04_2406_rta_42_250603144940_4166---Comitatoperlatuteladelledonnevittimediviolenza.json,associazioni,Casa Tridentina Della
04_2406_rta_42_250603144940_4166---Comitatoperlatuteladelledonnevittimediviolenza.json,associazioni,Di Accoglienza Alla Vita Padre
04_2406_rta_42_250603144940_4166---Comitatoperlatuteladelledonnevittimediviolenza.json,associazioni,Donne
04_2406_rta_42_250603144940_4166---Comitatoperlatuteladelledonnevittimediviolenza.json,associazioni,Famiglie In
04_2406_rta_42_250603144940_4166---Comitatoperlatuteladelledonnevittimediviolenza.json,associazioni,Famiglie In Difficolta
04_2406_rta_42_250603145042_4166---ConvenzioneCAV-UniTrento_2024-signed-Copia.json,province,Autonoma Di Trento Per Il Numero Di Pubblica Utilita
04_2406_rta_42_250603145042_4166---ConvenzioneCAV-UniTrento_2024-signed-Copia.json,associazioni,Donne Onlus
04_2406_rta_42_250603145106_4166---ConvenzioneCAV-Trento.json,province,Alla Scadenza Della Presente Convenzione Non Avesse Ancora Provveduto Ad Affidare Nuovamente Il Servizio O A Garantire Soluzioni Alternative
04_2406_rta_42_250603145106_4166---ConvenzioneCAV-Trento.json,province,Autonoma Di Trento
